SMILES,Name,MolWeight
Cn1c(C(=O)NCCSC23CC4CC(CC(C4)C2)C3)cc(=O)n(C)c1=O,8019-5781,377.18
Cc1ccc(S(=O)(=O)N2CCN(c3ccc(N4CCCC4)nn3)CC2)c(C)c1,G856-8630,401.19
CC(=O)Cc1nsc(Nc2ccc(F)c(Cl)c2)n1,Y205-1199,285.01
CCOC(=O)c1c(-n2cnc3sc4c(c3c2=O)CCCC4)sc2c1CCCC2,8018-4466,414.11
CCn1nccc1C(=O)NCc1nnn2c1COC1(CCN(Cc3c(C)noc3C)C1)C2,SD07-0941,440.23
COc1cc(CNC(C)c2ccccc2)cc(I)c1OC,Y511-8248,397.05
CCc1cc(C2CCCN2C(=O)c2cc(-c3cccs3)on2)on1,J004-1658,343.1
Cc1ccc2c(c1)N(S(=O)(=O)c1ccc3c(c1)NC(=O)CCS3)CCO2,G115-0102,390.07
O=c1c2oc3ccccc3c2[nH]c(=S)n1CCC1=CCCCC1,C200-3807,326.11
CCn1ncc(C(=O)Nc2cn(C)nc2C(N)=O)c1C,Y500-3410,276.13
CS(=O)(=O)Nc1ccc(OC2CCNCC2)nc1,D762-2494,271.1
CC(C)(C)C1CCc2c(sc3nc(-c4ccc(Br)cc4)cn23)C1,C767-0036,388.06
CSc1nncn1/N=C/c1ccc(COc2ccc(Cl)c(Cl)c2)o1,Y508-8910,382.01
O=C(CC1(O)C(=O)N(Cc2ccccc2F)c2ccccc21)c1ccc2c(c1)OCO2,8017-7458,419.12
CC(C)Nc1nc(N(C)C)nc(-n2cnc(SCC(N)=O)n2)n1,D385-0180,337.14
c1ccc(CCn2c3ccccc3c3nnc(SCCN4CCOCC4)nc32)cc1,8008-9348,419.18
CC1CCCC(NC(=O)C2N(C3CCCCCCC3)C(=O)[C@H]3[C@@H](C(=O)Nc4cc(Cl)cc(Cl)c4)[C@@H]4C=C[C@]23O4)C1C,C073-2603,601.25
O=C1Nc2ccccc2Oc2cc(N3CCSCC3)c(S(=O)(=O)N3CCCC3)cc21,J030-0455,445.11
COc1ccc(Cc2nnc3sc(-c4ccc(OC)cc4)nn23)cc1,D228-1429,352.1
CC12CC3CC(C)(C1)CC(C(=O)Nc1sccc1C(N)=O)(C3)C2,Y206-1140,332.16
Cc1c(C)n(-c2cccnc2)c2ncn(CCCN(C)C)c(=N)c12,Y512-9499,324.21
CS(=O)(=O)c1ccc(-c2cccc(NS(=O)(=O)c3ccccc3F)c2)nn1,F261-0023,407.04
Cc1ccc(CN2C(=O)c3ccc(-c4ccco4)n3CC2(C)C(=O)NC2CCCCC2)o1,C799-0471,435.22
O=C1CCCc2nc3nc(-c4ccncc4)nn3cc21,8018-5403,265.1
Cc1cccc(N2CCN(c3nn4nnnc4c4ccccc34)CC2C)c1,G006-0012,359.19
O=S(=O)(Nc1cc(-c2ccsc2)no1)c1ccc(Br)cc1,M467-0264,383.92
CCCn1cc(I)c(CC(=O)O)n1,Y507-1070,293.99
Cn1c(=O)n([C@@H]2CCN(C(=O)NC3CCCCC3)C2)c2ncccc21,S606-0012,343.2
COc1c(C)c2c(c(OC)c1C/C=C(\C)CCC(=O)NCc1ccco1)C(=O)OC2,Y044-2321,413.18
O=C(OC(C(=O)c1ccccc1)c1ccccc1)c1cc(O)nc2ccccc12,Y511-3230,383.12
CCCC12CN3CC(C)(CN(C1)C3c1cc(Br)ccc1OC)C2=O,D210-0114,392.11
CC(C)(C)C1CCC(C(=O)Nc2sc3c(c2C#N)CCCCC3)CC1,Y205-0588,358.21
Nc1nonc1-c1noc(NCc2ccccc2Cl)n1,8018-7810,292.05
c1ccc(-n2ncc3c(Nc4ccc5c(c4)OCO5)nc(NCC4CCCO4)nc32)cc1,G932-0807,430.18
CCc1nn(CCCC(=O)NCc2cccs2)c(=O)c2cc3oc(C)cc3n12,C784-3311,398.14
COc1ccc(S(=O)(=O)N2CCOCC2)c2ccccc12,8011-6377,307.09
O=c1[nH]nc(SCc2ccc3nsnc3c2)n1-c1ccccc1,8017-6271,341.04
CCCn1c(=O)c2sc(N3CCCC3)nc2n(CC(=O)NC2CCCC2)c1=O,L862-0222,405.18
Clc1ccc(Cc2nc(-c3ccc(Br)o3)no2)cc1,8016-3437,337.95
CC(C)C1Cc2c(sc3nc(-c4ccccc4)n4cnnc4c23)CO1,8640-0014,350.12
O=C1c2ccccc2C(=O)N1CC#CCN1CCN(CC#CCN2C(=O)c3ccccc3C2=O)CC1,0386-0451,480.18
Cc1cc(NC(=O)CSc2nc(C)c(C(C)C)[nH]2)no1,8018-8157,294.12
c1ccc(N(c2ccccc2)c2nc(N3CCCCC3)nc(-n3ccnc3)n2)cc1,8014-9150,397.2
COC(=O)c1ccc(C2C(C(=O)OC(C)(C)C)C(=O)CC(C)(O)C2C(=O)OC(C)(C)C)cc1,5665-0096,462.23
Cn1c(SCc2cc(F)ccc2F)nnc1-c1sc2ncccc2c1N,D549-0068,389.06
CN1CCN(NC(=O)COc2ccc(Cl)cc2)CC1,Y503-0712,283.11
O=C(NCC1CCN(C2CCCC2)C1)Nc1ccc(Br)cc1F,D264-1031,383.1
CCCn1nc(C)cc1CN(CC)S(=O)(=O)c1cc(-c2cc(C)no2)cs1,L923-2028,408.13
CCOc1cccc2c1Oc1nc(-c3ccccc3)nc(SC)c1C2,C683-0128,350.11
Cc1ccc(CN2C(=O)CCC2(C)C(=O)NCCC(C)C)cc1,C255-0811,316.22
Cc1ccc(CN2CCC3(C2)Cn2nnc(CNC(=O)C4CCOCC4)c2CO3)o1,SD07-0424,415.22
O=S(=O)(c1ccc2ccccc2c1)N1CCCn2nccc21,Y505-2392,313.09
COCn1cc(NC(=O)c2c(C(=O)O)cnn2C)cn1,Y504-6001,279.1
O=c1c2cc3c(cc2nc(SCc2nc(-c4ccc5c(c4)OCO5)no2)n1C1CCCC1)OCO3,L541-0449,492.11
CCOC(=O)N1CCN(C(=O)CCn2cccc2)CC1,G354-2603,279.16
O=S(=O)(Nc1ccc(Sc2ccccn2)c(Cl)c1)c1ccc2c(c1)Cc1ccccc1-2,8018-6531,464.04
CCCc1cc(NC2CCCC2)n2nc3nc(C)cc(C)c3c2n1,D724-0944,323.21
CC12CC(c3cc(Br)ccc3O1)C(S(=O)(=O)c1ccc(C(C)(C)C)cc1)C(=O)N2,C917-0501,477.06
O=C1CC(Sc2nc3ccccc3s2)C(=O)N1c1ccccc1,8008-9743,340.03
CCOc1ccc(C2N3CC4(C)CN2CC(C)(C3)C4=O)cc1OC,D210-0117,330.19
CN1CCN(c2ncnc3scc(-c4ccc(F)cc4)c23)CC1,G540-0034,328.12
CN(C(=O)c1c(I)cnn1C)C12CC3CC(CC(C3)C1)C2,Y500-1594,399.08
CC1(C(=O)NC2CCCCCCC2)Cn2c(ccc2-c2ccco2)C(=O)N1CCN1CCOCC1,E533-0562,482.29
CCS(=O)(=O)Nc1cc(OC)c(OC)c(OC)c1,Y206-1578,275.08
CC(C)Cn1c(=O)c2sccc2n2c(=O)n(CC(=O)NC(C)C)nc12,L397-0346,363.14
Brc1cccc(-c2nn3c(Cn4cnc5ccccc54)nnc3s2)c1,D064-0330,409.99
CCN1C(=O)c2ccccc2Sc2cc(NC(=O)C3CC(=O)N(c4ccccc4)C3)ccc21,G943-0178,457.15
Cc1c2c(nn1-c1ccc(SCc3ccccc3Cl)nn1)CCC2,M428-1660,356.09
O=C(CCC1CN(C(=O)c2ccsc2)CC12CCCCC2)N1CCOCC1,SD25-0540,390.2
CC(C)CCN1CCN(S(=O)(=O)c2cc(F)ccc2F)CC1,Y207-5331,332.14
COC(=O)C(C)Oc1ccc2oc(C)c(C(=O)OC(C)C)c2c1,2516-2011,320.13
O=C1c2ccccc2-c2nc3ncnn3c(-c3ccc4c(c3)OCO4)c21,8013-4394,342.08
CN1CCN(C2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2)CC1,Y511-0874,373.18
CC1CC(C)CN(C(=O)C2CCCN(c3ncnc4c3nc3n4CCCCC3)C2)C1,C066-4209,410.28
O=C(Cn1nc(-c2ccccc2Cl)ccc1=O)c1ccc2c(c1)OCCO2,Y043-1412,382.07
N#CCCS(=O)(=O)c1ccc(Cc2ccc(S(=O)(=O)CCC#N)cc2)cc1,0091-0110,402.07
CCc1nnc(-c2cc(S(=O)(=O)NC3CCCCC3)c[nH]2)o1,F640-0433,324.13
O=C1Nc2ccc(Br)cc2C(O)(C(=O)NCc2ccccc2)N1c1ccccc1,C109-0813,451.05
CCOC(=O)Cc1nc2c3c4c(sc3nc(C)n2n1)COC(C)(C)C4,8640-0007,360.13
CC1=NN(C(=O)c2cccnc2)C(O)(C(F)F)C1,Y202-7692,255.08
COCCCNc1c(-c2ccc(OC)c(OC)c2)nc2sc3cc(OC)ccc3n12,L350-1972,427.16
Cc1ccc(C2CC(C(F)F)n3nc(C)cc3N2)cc1,Y501-9567,277.14
O=C(Nc1cnn(-c2ncc(N3CCSCC3)cn2)c1)c1ccoc1,P431-0732,356.11
CS(=O)(=O)N1CCCc2ccc(NS(=O)(=O)c3ccc(Cl)cc3)cc21,G514-0225,400.03
CN(C)C(=O)C1CN(C(=O)COc2ccccc2)CC12CCCC2,J500-0782,330.19
Cc1nnc2c(SCc3ccccc3F)nc3ccccc3n12,C200-9074,324.08
O=C(CN1C(=O)C(=O)c2ccccc21)OCc1ccc2nonc2c1,8013-1497,337.07
CN(C(=O)c1nn(C)cc1I)C12CC3CC(CC(C3)C1)C2,Y500-1914,399.08
CCN1c2cc(C)ccc2-n2cccc2C12CCN(S(=O)(=O)c1ccc(Cl)s1)CC2,C700-2059,461.1
Cc1ccc(-c2nc(-c3ccc4oc(C)nc4c3)no2)c(C)c1,M416-0285,305.12
O=C1N(CN2CCN(c3ccccc3F)CC2)c2ccccc2C12OCCCO2,5482-0183,397.18
CCS(=O)(=O)c1ncc(Cl)c(C(=O)Nc2nnc(SC)s2)n1,D053-0380,378.96
COc1ccc(CN2CCN(Cc3cc(OC)c4c(c3)OCO4)CC2)cc1,3702-0716,370.19
Cc1cc(C)n(CC(=O)N2CCC[C@H]2Cn2cc(C(=O)NC3CCCC3)nn2)n1,SB20-1495,399.24
Cn1c(C2CC(=O)N(c3ccccc3Br)C2)nc2ccccc21,C630-0272,369.05
O=S(=O)(NCC(c1ccco1)S(=O)(=O)c1ccc(Cl)cc1)c1ccc(Cl)cc1,G857-1522,458.98
Cc1noc(C)c1C(=O)Nc1sc2c(c1C(N)=O)CCCCC2,Y205-3339,333.11
c1ccc(N(c2ccccc2)c2nc(N3CCCCCC3)nc(-n3ccnc3)n2)cc1,8015-0446,411.22
CCOC(=O)Cn1c(=O)c2cnc(-c3cccs3)nc2n(C)c1=O,L559-0589,346.07
Cc1ccc(-c2nn(CN3CC(C)OC(C)C3)c(=S)o2)cc1,8009-3844,319.14
O=C(NCCCn1ccnc1)Nc1ccc2c(c1)OCCO2,Y205-7649,302.14
CCC(NS(=O)(=O)c1c(C)[nH]c(=O)[nH]c1=O)C12CC3CC(CC(C3)C1)C2,8012-9032,381.17
COc1ccc(C2CCCN2Cc2ccc(OC(C)C)cc2)cc1,D399-1594,325.2
O=C(Nc1ccc(F)cc1)N1CCSc2ccccc21,E628-0933,288.07
O=S(=O)(c1ccc(Cl)cc1)c1nnn2c1nc(NCC1CCCO1)c1sccc12,E565-0273,449.04
Cn1cc(C(=O)O)c(C(=O)N2CCN3CCCC3C2)n1,Y507-0660,278.14
CC(C)c1cc(C2CCCN2S(=O)(=O)c2cccc3nsnc23)on1,J005-1035,378.08
Cc1nnc(-c2ccccc2)c(=O)n1/N=C/c1ccc2c(c1)OCO2,8012-9762,334.11
COC(=O)COC(=O)c1ccc(Oc2nc(N(C)C)nc(N(C)C)n2)cc1,3802-0850,375.15
Cc1c(Cl)c(C(F)F)nn1C(C)C(=O)NC1C2CC3CC(C2)CC1C3,Y502-6168,371.16
c1csc(Cn2c(-c3cccs3)nc3ccccc32)c1,8014-9559,296.04
CCc1nnc(-c2cc(S(=O)(=O)NC3CCCCCC3)c[nH]2)o1,F640-0432,338.14
CCOC(=O)N1CCN(C(=O)c2cc(C)c(C)s2)CC1,Y503-3447,296.12
COc1cc2c(cc1OC)C(c1cc(F)ccc1F)CC(=O)N2,C276-1245,319.1
Brc1cccc(-c2noc(Cc3ccccc3)n2)c1,C301-7633,314.01
Cc1nc2c(c(=O)[nH]1)CCC(C(=O)NCCN1CCOCC1)CC2,SB25-1177,334.2
CCOc1ccccc1-c1nn2c(C(C)(C)C)nnc2s1,D221-0300,302.12
O=C1[C@@H]2CCCN2[C@@H](c2ccc(Br)cc2)N1c1ccc(Cl)cc1,C466-0434,390.01
O=C(CCNc1ccc2c(c1)oc1ccccc12)c1cc2ccccc2o1,8016-9431,355.12
Cc1cc(C)nc(-n2nc(C)c3c2NC(=O)CSC3c2ccc3c(c2)OCO3)n1,D302-0198,409.12
CCn1cc(S(=O)(=O)N2CCC(CCc3nc(C4CCOCC4)no3)CC2)cn1,S936-0142,423.19
CCOc1cc(C2Nc3ccccc3-c3nnc(SC)nc3O2)ccc1OC,4896-3059,396.13
O=c1oc(-c2ccccc2)nc2scc(-c3ccccc3)c12,5977-0804,305.05
O=C(Nc1ccc2c(c1)OCCO2)Nc1nnc(N2CCCC2)s1,E002-1316,347.11
CC(C)(C)c1cc(NS(=O)(=O)c2ccccc2)no1,Y206-4089,280.09
CCc1nn(CC(=O)NC2CCCC(C)C2C)c(=O)c2cc3sccc3n12,C785-1843,386.18
COc1ccc(C2N3CC4(C)CN2CC(C)(C3)C4=O)cc1OC,6085-0019,316.18
CCn1nc(C)c(CN(C)C(=O)CCn2cc(Br)c(C)n2)c1C,Y502-9778,381.12
CCCCCNc1ccc(S(=O)(=O)Cc2ccc(Cl)cc2)nn1,F807-1232,353.1
O=C1CC(N2CCN(c3ccccc3)CC2)C(=O)N1c1cccc2ccccc12,Y020-0400,385.18
Cc1noc(C)c1C(=O)Nc1sc2c(c1C(N)=O)CCCCCC2,Y207-1081,347.13
Cc1ccc2oc(N3CCN(S(=O)(=O)Cc4ccc(F)cc4)CC3)nc2n1,D568-1185,390.12
Cn1c(=O)c2sccc2n2c(CCC(=O)NCc3cccs3)nnc12,F084-0114,373.07
CCN(CC)CCSc1nc2ccccc2n1CCc1ccccc1,1069-0087,353.19
CC(Cn1cc(Cl)cn1)C(=O)NCC1CCCO1,Y501-7033,271.11
O=C(c1ccc(Br)o1)N1CCCCCC1,Y203-5296,271.02
Cc1cc(S(=O)(=O)N2CCCN(S(=O)(=O)c3ccc(Cl)c(C)c3)CC2)ccc1Cl,8012-1948,476.04
O=C1c2cccc3cccc(c23)C(=O)N1c1ccccc1,3773-0844,273.08
O=C(O)COc1ccc(-c2nnn(Cc3cc4c(cc3Br)OCO4)n2)cc1,8017-4593,432.01
CCc1ccc(C2CC(=O)c3c([nH]c(C(=O)OCCOC(C)C)c3C)C2)cc1,C276-0467,383.21
O=C(c1cc(-c2cccs2)n(C2CCS(=O)(=O)C2)n1)N1CCCC1,D627-0008,365.09
COCc1cc(C)nc(N/N=C/c2ccc(Cl)c(Cl)c2)c1C#N,2145-0047,348.05
O=S(=O)(c1ccc(Br)cc1)N1CCn2cccc2C1c1ccc(Br)cc1,G857-2099,493.93
CC1=CC(C)(C)N2C(=O)/C(=N/c3ccc(C)cc3)c3c(C)ccc1c32,Y021-6419,330.17
Cn1ncc(Br)c1CNC(=O)C12CC3CC(C)(CC(C)(C3)C1)C2,Y502-4070,379.13
O=C(CC1(N2Cc3ccccc3C2=O)CCCCC1)NCC1COc2ccccc2O1,D750-0118,420.2
Cc1cc(C(F)F)nc2sc3c(O)c(C(c4ccncc4)c4c(O)c5sc6nc(C(F)F)cc(C)c6c5[nH]c4=O)c(=O)[nH]c3c12,Y502-0861,653.08
COC(=O)c1sccc1NC(=O)NC1CCCCC1,Y204-4419,282.1
Clc1ccc(-c2noc(CSc3nc4ccccc4[nH]3)n2)cc1,7815-0157,342.03
Cc1cc(C(=O)N2C[C@@H](F)C[C@H]2Cn2cc(C(N)=O)nn2)n(C)n1,SB21-1371,335.15
CCN(CC)CCNC(=O)C1(O)c2ccccc2NC(=O)N1c1ccc(C)c(C)c1,C109-0104,410.23
CC(C)CCC(=O)N1CC(c2nncn2CC(C)C)C2(CCCCC2)C1,SC68-1973,360.29
Nc1nc(SCC(=O)NCc2ccco2)ncc1S(=O)(=O)c1ccc(Cl)s1,F409-0206,443.98
COc1ccc(OC)c(CN2CCC(N3CCN(CCO)CC3)CC2)c1,Y511-2570,363.25
CC1CSc2ccc(S(=O)(=O)N3CCc4ccccc4C3)cc2NC1=O,G008-1739,388.09
CCCCOC(=O)C(C)Sc1ncnc2sc3c(c12)CCC(C)C3,4789-3981,364.13
Cc1cccc(CN2CCN(Cc3ccccc3F)C2c2ccccc2F)c1,C483-0309,378.19
O=S(=O)(c1ccc(-c2nnc(C3CCCC3)o2)o1)N1CCN(c2ccccc2)CC1,P657-0934,428.15
CC(C)NC(=O)N1CCCC2(C1)Cn1nnc(CNC(=O)C3CCOCC3)c1CO2,SD08-1001,420.25
C(=N/Nc1nc(N2CCCCC2)nc(N2CCCCC2)n1)\c1cccnc1,0806-0311,366.23
CCOC(=O)c1c(C)c(CCC(=O)NC(C)CC)n(C)c1C,G726-1584,308.21
COc1ccc(N2CCn3c(SCc4ccc(F)cc4)nnc32)cc1,F595-0104,356.11
O=S(=O)(NCC(c1cccs1)S(=O)(=O)c1cccs1)c1ccc(Br)cc1,G857-1671,490.9
O=C(CC1(O)C(=O)N(Cc2ccccc2Cl)c2ccccc21)c1ccc2c(c1)OCCO2,4655-0011,449.1
Cc1c(CN(C)C(=O)C(C)n2nc(C(F)F)c(Br)c2C)cnn1C,Y500-8126,403.08
Cc1oc(-c2ccccc2)nc1CSc1nc2cccnc2[nH]1,E643-0005,322.09
Cc1ccc(N2CCN(c3nc4ccc(C)cc4n4nnnc34)CC2)c(C)c1,E784-0093,373.2
Nc1nonc1C(=O)N1CCCN(S(=O)(=O)c2cccs2)CC1,D440-0085,357.06
COc1ccc(Cc2nnc3n2N=C(c2ccccc2)CS3)cc1,G786-0606,336.1
O=C(O)C1C2C=CC(O2)C1C(=O)NCc1ccc2c(c1)OCO2,Y204-6148,317.09
Cc1sc(NC(=O)c2ccc(Br)s2)c(C#N)c1C,Y205-3887,339.93
Cn1c(=O)c2c(nc3n2CC(c2ccccc2)=NN3Cc2ccccc2)n(C)c1=O,8011-7102,400.16
CCC(=O)N1CCN(c2nc3c(s2)CC(C(=O)N2CCN(CC)CC2)CC3)CC1,T409-0555,419.24
Cc1c(S(=O)(=O)c2ccc(F)cc2)c(N)n(CC2CCCO2)c1C,8019-0383,352.13
COc1cc2c(c(OC)c1)C(c1ccc(SC)cc1)CC(=O)N2,C276-0975,329.11
O=C(Nc1ccc(-c2cc3ccccc3oc2=O)cc1)c1cc(I)ccc1I,2154-0194,592.9
CCc1ccc(-c2nc(-c3oc4ccc(C)cc4c3C)no2)cc1,L822-0276,318.14
Nn1c(COc2ccc(Cl)cc2)nc2ccccc2c1=O,8012-8378,301.06
CCn1nc(I)cc1C(=O)OC,Y507-4042,279.97
CN(Cc1ccccc1)c1ncnc2c1sc1nc3c(cc12)COC(C)(C)C3,F081-1061,390.15
O=C1CC[C@]2(C(=O)N3CCOCC3)CN(C(=O)Cc3cccs3)CC[C@H]2N1,SB17-0250,391.16
O=S(=O)(c1ccc2c(c1)OCCO2)N1CCc2[nH]c(-c3ccccc3)nc2C1,T147-0214,397.11
CC1(O)N(Nc2ccc(F)cc2)C(=O)OC12CCCCC2,8018-3375,294.14
O=C(O)C12CC3CC(C1)CC(n1ncc(Nc4ccc(Br)cc4)c(Cl)c1=O)(C3)C2,C301-2157,477.05
CC(=O)c1cn(CCNC(=O)CCC2NC(=O)c3ccccc3NC2=O)c2ccccc12,Y044-4619,432.18
CC(C)Oc1ccc(CSc2nc(N)c3c4c(sc3n2)COC(C)(C)C4)cc1,8640-0386,415.14
Cn1cc(I)c(-c2nnc(-c3ccccn3)o2)n1,Y502-5819,352.98
CC(C)Cn1cnnc1C1CN(C(=O)CC2CCN(C(C)C)CC2)CC12CCOCC2,SC66-0325,431.33
CCOC(=O)C1CCN([C@H]2CS(=O)(=O)C[C@@H]2S(=O)(=O)c2cccs2)CC1,D470-1684,421.07
O=S(=O)(NCc1ccco1)c1cc(F)ccc1F,Y206-4950,273.03
CCC(CC)NCc1cc(OC)c(OC)cc1Br,Y511-5994,315.08
Clc1ccc2nc(-c3cccnc3)c(NC3CCCCC3)n2c1,C273-0172,326.13
Cc1noc(C)c1Cc1ccc(C(=O)N2CCC3(CCCN(C)C3C(N)=O)CC2)o1,SA45-0092,414.23
Brc1cnn(Cn2ccc(-c3nnc(Nc4ccn(Cc5ccccc5)n4)s3)n2)c1,Y509-6960,481.04
O=C(NC1CCCC1)C1CCN(c2ncnc3c2nc2n3CCCCC2)CC1,E715-0481,382.25
CC(C)(C)c1ccc(CSc2nc3c(c(=O)[nH]2)CCC3)cc1,D365-0164,314.15
Clc1ccc(Cc2nnc3sc(/C=C/c4cccs4)nn23)cc1,D228-1040,358.01
COc1cc(NC(=O)N2CCSc3ccccc32)cc(OC)c1OC,E628-0930,360.11
CC(C)NC(=O)c1cn(C[C@@H]2C[C@H](F)CN2C(=O)c2cn(C)cn2)nn1,SB21-1488,363.18
O=C1CC(COc2cnccn2)CN1CC1CCN(S(=O)(=O)c2cccnc2)CC1,SC15-0033,431.16
CCN(CC)CCCn1cnc2c(c1=N)C(c1ccco1)c1ccc3ccccc3c1O2,Y512-9541,428.22
CCOC(=O)Cc1nc(-n2cccc2)sc1C(=O)OCC,Y042-2892,308.08
O=S(=O)(Nc1ccc(-c2ccc(N3CCCC3)nn2)cc1)c1ccc(F)cc1F,G620-0415,416.11
CCCn1c(=O)c2nscc2n(CC(=O)NC2CCCCC2)c1=O,M867-0621,350.14
Brc1ccc2c(c1)C1CC(c3ccccc3)=NN1C1(CCCCC1)O2,5793-0119,396.08
Cc1cc(C)c(S(=O)(=O)N2CCN(c3ccc(N4CCOCC4)nn3)CC2)c(C)c1,G856-8694,431.2
CC1=Nc2c(c(C)nn2-c2cccc(F)c2)C(c2ccc3c(c2)OCO3)S1,8019-6641,381.09
CCCC12CN3CC(CCC)(CN(C1)C3c1c[nH]c3ccc(OC)cc13)C2=O,D210-0083,381.24
CSc1cccc(NC(=O)CN2C(=O)NC3(CCS(=O)(=O)CC3)C2=O)c1,S480-0077,397.08
CCOC(=O)c1c(NC(=O)CSC2=NCCS2)sc2c1CCCC2,8007-4200,384.06
Clc1cccc(-c2nc(NCCN3CCOCC3)nc3c2COc2ccccc2-3)c1,E130-0666,422.15
Cn1nc(C(=O)N2CCc3ccccc32)c2ccccc2c1=O,8016-9965,305.12
CCn1cc(S(=O)(=O)N2CCC3(CC2)CC(N2CCN(C(C)C)CC2)CCO3)cn1,T622-0160,439.26
Cc1nc(-c2cccs2)c(CC(=O)NCCc2cccs2)s1,D464-0045,348.04
CCC(C)(O)/C=C1/Oc2ccccc2C1N1CCCCC1,8015-3788,287.19
Cn1c(=O)sc2cc(S(=O)(=O)N3CCOc4ccccc43)ccc21,8018-6582,362.04
COc1ccc(CNc2nonc2-c2noc(N)n2)cc1,8018-8484,288.1
O=c1[nH]nc(-c2ccc(Br)cc2)nc1Cc1ccc2c(c1)OCO2,G879-1499,385.01
Cc1cc(C)n(Cn2ccc(C(=O)N/N=C/c3ccc(F)s3)n2)n1,Y505-3888,346.1
Cc1cccc(N2CCN3c4cc(Cl)ccc4CC4(C(=O)OC(C)(C)OC4=O)C3C2)c1C,Y010-1096,454.17
COCCN(C)C(=O)c1ccc2n1CCCN(S(C)(=O)=O)C2,S868-0361,329.14
CCOc1ccc2c(c1)CCC1C2CCC2(C)C(O)/C(=C/c3cnn(C)c3)CC12,Y509-2349,392.25
c1ccc2c(c1)ncn1nc(CC34CC5CC(CC(C5)C3)C4)nc21,Y509-6243,318.18
O=C(Nc1cccc(Cl)c1F)NC1CCN(c2ccccc2)C1=O,P315-0113,347.08
Cc1cc(C)cc(OCc2ccc(C(=O)N3N=C(C(F)F)CC3(O)C(F)F)o2)c1,Y501-7072,414.12
Cc1ccc(S(=O)(=O)c2nc(S(=O)(=O)c3ccc(C)cc3)c(NCCN(C)C)s2)cc1,D206-0183,479.1
CCn1ncc(/C=C2/Sc3nnc(C)n3N=C2c2ccccc2)c1C,Y502-3865,350.13
CC(C)C1Cc2c(sc3nc(SCc4ccc(Cl)c(Cl)c4)nc(N)c23)CO1,5627-0074,439.03
COc1cc(NS(=O)(=O)c2ccc(Cl)s2)c(OC)cc1Cl,Y207-4789,366.95
CCCSCCCNC(=O)Cn1nc(CC)n2c(cc3sc(C)cc32)c1=O,C785-3090,406.15
CCOc1ccc(C2SCC(=O)Nc3c2c(O)nn3C2CCOC(C)(C)C2)cc1,D068-0169,417.17
O=C(c1ccc(Br)o1)N1CCCCC1,Y203-5130,257.01
N#Cc1c(-c2ccccc2)cc(-c2ccc(F)cc2)nc1N,Y500-3870,289.1
CC(C)Cn1cnnc1C1CN(C(=O)CCC2CCCCC2)CC12CCCCC2,SC68-1942,400.32
O=S(=O)(NCc1ccccc1)c1ccc(N2CCCCS2(=O)=O)cc1,G508-0001,380.09
Cc1c(C)n(Cc2ccco2)c2ncnc(NCCN3CCOCC3)c12,Y512-9195,355.2
Cc1nnc(NC(=O)CSc2nnc(-c3cccs3)n2C)s1,Y205-9177,352.02
COC(=O)c1cccc2cc3c(=O)oc4ccccc4c3nc12,8018-4683,305.07
Cc1cc(S(=O)(=O)N2CCOC23CCN(C(=O)C24CC5CC(CC(C5)C2)C4)CC3)ccc1F,G499-0320,476.21
CN1c2cc(Cl)ccc2C(=O)NC12CCN(C(=O)NC1CCCCC1)CC2,P501-1851,390.18
Cc1nn(CCC(=O)NCC2CCCO2)c(C)c1Br,Y508-3908,329.07
COc1cc(C2CC(c3c(O)n(C)c(=O)n(C)c3=O)=Nc3ccccc3S2)cc(OC)c1OC,D364-1896,483.15
CC1(C(=O)NC2CCCC2)Cn2c(cc3ccsc32)C(=O)N1c1ccc2c(c1)OCCO2,F580-1586,451.16
CCCn1nnc(NCc2ccc(-c3ccc(Br)cc3Br)o2)n1,D662-0151,438.96
CSc1cccc(N2CC(c3nc4ccccc4n3CCCN(C)C)CC2=O)c1,D212-0262,408.2
CC1(C)Cc2nc3sc4c(N(CCO)Cc5ccccc5)ncnc4c3cc2CO1,F081-1147,420.16
CC(C)c1cc(C2CCCN2C(=O)C2CCCCC2)no1,Z632-2525,290.2
O=c1c(Cl)c(Nc2ccc3c(c2)OCO3)cnn1C12CC3CC(CC(C3)C1)C2,C301-1536,399.13
CCCCC12CN3CC(C)(CN(C1)C3c1ccc(OCC)c(OC)c1)C2=O,D210-0121,372.24
Fc1ccc(/C=C2\CCCC3=C2Nc2ncnn2C3c2ccc(F)cc2)cc1,C202-3720,376.15
CCn1cc(NC(=O)C2C3CCC(O3)C2C(=O)O)c(C(=O)NC2CCCC2)n1,Y203-3854,390.19
Cc1ccc(S(=O)(=O)N2CCN(Cc3ccc(C(C)(C)C)cc3)CC2)c(C)c1,Y205-8614,400.22
Nc1nonc1-c1noc(COc2ccc(Cl)cc2Br)n1,8011-6494,370.94
Cc1ccnc(N2CCN(c3ccccc3)CC2)n1,Y021-2614,254.15
CCCC1CCc2c(sc(NC(=O)C3CCCO3)c2C#N)C1,Y205-7667,318.14
O=C1C(=O)N(CN2CCN(C(c3ccccc3)c3ccccc3)CC2)c2ccc(Br)cc21,5482-0177,489.11
O=c1cc(CSc2nnc(-c3ccc4c(c3)OCO4)o2)nc2sccn12,D353-0748,386.01
